"DateTime","Node","Generation (MW)","Load (MW)","Price ($/MWh)","Revenue ($)","Cost ($)","Deficit(MW)","Surplus(MW)"
"20-OCT-2013 07:30","MAT1101 MAT0",0.00000,0.00000,9.85008,0.00000,0.00000,0.00000,0.00000
"20-OCT-2013 07:30","MAT1102 MAT0",22.00000,0.00000,9.70603,106.76634,0.00000,0.00000,0.00000
"20-OCT-2013 07:30","MHO0331 MHO0",0.00000,0.00000,9.86217,0.00000,0.00000,0.00000,0.00000
"20-OCT-2013 07:30","MKE1101 MKE1",0.00000,0.00000,10.05951,0.00000,0.00000,0.00000,0.00000
"20-OCT-2013 07:30","MTI2201 MTI0",83.00000,0.00000,10.15010,421.22911,0.00000,0.00000,0.00000
"20-OCT-2013 07:30","MTM0331",0.00000,24.24000,10.15049,0.00000,123.02388,0.00000,0.00000
"20-OCT-2013 07:30","NAP2201 NAP0",0.00000,0.00000,9.74884,0.00000,0.00000,0.00000,0.00000
"20-OCT-2013 07:30","NAP2202 NTM0",81.00000,0.00000,9.74884,394.82804,0.00000,0.00000,0.00000
"20-OCT-2013 07:30","NMA0331 WHL0",0.00000,0.00000,9.23077,0.00000,0.00000,0.00000,0.00000
"20-OCT-2013 07:30","NSY0331 PAE0",11.50000,0.00000,9.09128,52.27487,0.00000,0.00000,0.00000
"20-OCT-2013 07:30","OHA2201 OHA0",114.29900,0.00000,9.07505,518.63484,0.00000,0.00000,0.00000
"20-OCT-2013 07:30","OHB2201 OHB0",92.91100,0.00000,9.08059,421.84354,0.00000,0.00000,0.00000
"20-OCT-2013 07:30","OHC2201 OHC0",92.91100,0.00000,9.06269,421.01184,0.00000,0.00000,0.00000
"20-OCT-2013 07:30","OHK2201 OHK0",0.00000,0.00000,9.95672,0.00000,0.00000,0.00000,0.00000
"20-OCT-2013 07:30","OKI2201 OKI0",38.00000,0.00000,9.72687,184.81056,0.00000,0.00000,0.00000
"20-OCT-2013 07:30","OTA1101 OTG0",0.00000,0.00000,10.39078,0.00000,0.00000,0.00000,0.00000
"20-OCT-2013 07:30","OTA2202 OTC0",219.00000,0.00000,10.38191,1136.81950,0.00000,0.00000,0.00000
"20-OCT-2013 07:30","PEN0331",0.00000,112.12800,10.41567,0.00000,583.94428,0.00000,0.00000
"20-OCT-2013 07:30","PPI2201 PPI0",51.00000,0.00000,10.10942,257.79032,0.00000,0.00000,0.00000
"20-OCT-2013 07:30","PRM0331",0.00000,25.70200,9.76466,0.00000,125.48569,0.00000,0.00000
"20-OCT-2013 07:30","ROT0111",0.00000,12.02900,10.18006,0.00000,61.22799,0.00000,0.00000
"20-OCT-2013 07:30","ROT0331",0.00000,26.94500,10.13713,0.00000,136.57252,0.00000,0.00000
"20-OCT-2013 07:30","ROT1101 WHE0",12.00000,0.00000,10.07613,60.45680,0.00000,0.00000,0.00000
"20-OCT-2013 07:30","ROX1101 ROX0",100.00000,0.00000,8.89719,444.85969,0.00000,0.00000,0.00000
"20-OCT-2013 07:30","ROX2201 ROX0",164.00000,0.00000,9.01687,739.38368,0.00000,0.00000,0.00000
"20-OCT-2013 07:30","RPO2201 RPO0",102.00000,0.00000,9.65841,492.57870,0.00000,0.00000,0.00000
"20-OCT-2013 07:30","SFD2201 SFD21",0.00000,0.00000,9.93321,0.00000,0.00000,0.00000,0.00000
"20-OCT-2013 07:30","SFD2201 SFD22",0.00000,0.00000,9.93321,0.00000,0.00000,0.00000,0.00000
"20-OCT-2013 07:30","SFD2201 SPL0",0.00000,0.00000,9.93321,0.00000,0.00000,0.00000,0.00000
"20-OCT-2013 07:30","STK0331",0.00000,59.67200,9.63211,0.00000,287.38367,0.00000,0.00000
"20-OCT-2013 07:30","SWN2201 SWN0",0.00000,0.00000,10.39240,0.00000,0.00000,0.00000,0.00000
"20-OCT-2013 07:30","SWN2201 SWN5",0.00000,0.00000,10.39240,0.00000,0.00000,0.00000,0.00000
"20-OCT-2013 07:30","TGA0111",0.00000,10.73000,10.13699,0.00000,54.38493,0.00000,0.00000
"20-OCT-2013 07:30","TGA0331",0.00000,32.41100,10.13796,0.00000,164.29070,0.00000,0.00000
"20-OCT-2013 07:30","TGA0331 KMI0",30.00000,0.00000,10.13796,152.06939,0.00000,0.00000,0.00000
"20-OCT-2013 07:30","THI2201 THI1",0.00000,0.00000,10.11080,0.00000,0.00000,0.00000,0.00000
"20-OCT-2013 07:30","THI2201 THI2",0.00000,0.00000,10.11080,0.00000,0.00000,0.00000,0.00000
"20-OCT-2013 07:30","TKA0111 TKA1",11.60000,0.00000,9.09569,52.75502,0.00000,0.00000,0.00000
"20-OCT-2013 07:30","TKB2201 TKB1",68.40000,0.00000,9.11149,311.61292,0.00000,0.00000,0.00000
"20-OCT-2013 07:30","TKU2201 TKU0",150.00000,0.00000,10.04443,753.33256,0.00000,0.00000,0.00000
"20-OCT-2013 07:30","TMI0331",0.00000,12.63100,10.10770,0.00000,63.83518,0.00000,0.00000
"20-OCT-2013 07:30","TNG0111",0.00000,27.53400,9.72031,0.00000,133.81953,0.00000,0.00000
